STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio
TX,76052,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76053,8,5,3,6,8,0.75,20077,0.00039846590626089557,0.625,0.375
TX,76054,17,15,2,14,17,0.8235294117647058,20077,0.000846740050804403,0.8823529411764706,0.11764705882352941
TX,76058,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76060,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76063,39,31,8,22,39,0.5641025641025641,20077,0.0019425212930218659,0.7948717948717948,0.20512820512820512
TX,76065,15,13,2,9,15,0.6,20077,0.0007471235742391791,0.8666666666666667,0.13333333333333333
TX,76067,19,8,11,15,19,0.7894736842105263,20077,0.0009463565273696269,0.42105263157894735,0.5789473684210527
TX,76082,2,0,2,1,2,0.5,20077,9.961647656522389e-05,0.0,1.0
TX,76086,38,30,8,25,38,0.6578947368421053,20077,0.0018927130547392538,0.7894736842105263,0.21052631578947367
TX,76087,7,5,2,6,7,0.8571428571428571,20077,0.0003486576679782836,0.7142857142857143,0.2857142857142857
TX,76092,53,47,6,35,53,0.660377358490566,20077,0.002639836628978433,0.8867924528301887,0.11320754716981132
TX,76097,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76102,28,24,4,17,28,0.6071428571428571,20077,0.0013946306719131345,0.8571428571428571,0.14285714285714285
TX,76103,3,2,1,3,3,1.0,20077,0.00014942471484783584,0.6666666666666666,0.3333333333333333
TX,76104,311,277,34,99,311,0.3183279742765273,20077,0.015490362105892315,0.8906752411575563,0.10932475884244373
TX,76105,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76106,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76107,61,51,10,39,61,0.639344262295082,20077,0.0030383025352393287,0.8360655737704918,0.16393442622950818
TX,76108,5,3,2,5,5,1.0,20077,0.0002490411914130597,0.6,0.4
TX,76109,44,39,5,25,44,0.5681818181818182,20077,0.0021915624844349255,0.8863636363636364,0.11363636363636363
TX,76110,17,13,4,12,17,0.7058823529411765,20077,0.000846740050804403,0.7647058823529411,0.23529411764705882
TX,76111,4,3,1,3,4,0.75,20077,0.00019923295313044778,0.75,0.25
TX,76112,5,3,2,3,5,0.6,20077,0.0002490411914130597,0.6,0.4
TX,76114,9,7,2,5,9,0.5555555555555556,20077,0.0004482741445435075,0.7777777777777778,0.2222222222222222
TX,76115,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76116,21,12,9,18,21,0.8571428571428571,20077,0.0010459730039348509,0.5714285714285714,0.42857142857142855
TX,76117,2,2,0,1,2,0.5,20077,9.961647656522389e-05,1.0,0.0
TX,76118,3,0,3,3,3,1.0,20077,0.00014942471484783584,0.0,1.0
TX,76119,5,2,3,4,5,0.8,20077,0.0002490411914130597,0.4,0.6
TX,76120,5,3,2,5,5,1.0,20077,0.0002490411914130597,0.6,0.4
TX,76126,6,4,2,5,6,0.8333333333333334,20077,0.0002988494296956717,0.6666666666666666,0.3333333333333333
TX,76127,9,6,3,8,9,0.8888888888888888,20077,0.0004482741445435075,0.6666666666666666,0.3333333333333333
TX,76129,3,3,0,2,3,0.6666666666666666,20077,0.00014942471484783584,1.0,0.0
TX,76131,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76132,66,54,12,39,66,0.5909090909090909,20077,0.0032873437266523883,0.8181818181818182,0.18181818181818182
TX,76133,9,6,3,6,9,0.6666666666666666,20077,0.0004482741445435075,0.6666666666666666,0.3333333333333333
TX,76134,3,3,0,2,3,0.6666666666666666,20077,0.00014942471484783584,1.0,0.0
TX,76135,13,8,5,10,13,0.7692307692307693,20077,0.0006475070976739553,0.6153846153846154,0.38461538461538464
TX,76137,9,8,1,7,9,0.7777777777777778,20077,0.0004482741445435075,0.8888888888888888,0.1111111111111111
TX,76140,5,0,5,3,5,0.6,20077,0.0002490411914130597,0.0,1.0
TX,76148,3,3,0,2,3,0.6666666666666666,20077,0.00014942471484783584,1.0,0.0
TX,76155,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76164,3,3,0,3,3,1.0,20077,0.00014942471484783584,1.0,0.0
TX,76177,7,6,1,4,7,0.5714285714285714,20077,0.0003486576679782836,0.8571428571428571,0.14285714285714285
TX,76179,5,4,1,3,5,0.6,20077,0.0002490411914130597,0.8,0.2
TX,76180,40,36,4,24,40,0.6,20077,0.0019923295313044776,0.9,0.1
TX,76182,7,6,1,6,7,0.8571428571428571,20077,0.0003486576679782836,0.8571428571428571,0.14285714285714285
TX,76201,52,41,11,30,52,0.5769230769230769,20077,0.002590028390695821,0.7884615384615384,0.21153846153846154
TX,76203,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76204,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76205,15,9,6,12,15,0.8,20077,0.0007471235742391791,0.6,0.4
TX,76207,9,5,4,8,9,0.8888888888888888,20077,0.0004482741445435075,0.5555555555555556,0.4444444444444444
TX,76208,8,5,3,8,8,1.0,20077,0.00039846590626089557,0.625,0.375
TX,76210,45,35,10,33,45,0.7333333333333333,20077,0.0022413707227175376,0.7777777777777778,0.2222222222222222
TX,76226,6,4,2,5,6,0.8333333333333334,20077,0.0002988494296956717,0.6666666666666666,0.3333333333333333
TX,76227,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76230,9,8,1,8,9,0.8888888888888888,20077,0.0004482741445435075,0.8888888888888888,0.1111111111111111
TX,76234,37,26,11,24,37,0.6486486486486487,20077,0.001842904816456642,0.7027027027027027,0.2972972972972973
TX,76236,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76240,22,12,10,16,22,0.7272727272727273,20077,0.0010957812422174628,0.5454545454545454,0.45454545454545453
TX,76244,12,11,1,9,12,0.75,20077,0.0005976988593913434,0.9166666666666666,0.08333333333333333
TX,76245,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76247,3,2,1,2,3,0.6666666666666666,20077,0.00014942471484783584,0.6666666666666666,0.3333333333333333
TX,76248,21,18,3,16,21,0.7619047619047619,20077,0.0010459730039348509,0.8571428571428571,0.14285714285714285
TX,76249,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76252,3,0,3,3,3,1.0,20077,0.00014942471484783584,0.0,1.0
TX,76255,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76258,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76262,12,9,3,12,12,1.0,20077,0.0005976988593913434,0.75,0.25
TX,76266,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76273,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76301,71,62,9,40,71,0.5633802816901409,20077,0.003536384918065448,0.8732394366197183,0.1267605633802817
TX,76302,52,47,5,27,52,0.5192307692307693,20077,0.002590028390695821,0.9038461538461539,0.09615384615384616
TX,76306,5,2,3,5,5,1.0,20077,0.0002490411914130597,0.4,0.6
TX,76308,38,27,11,20,38,0.5263157894736842,20077,0.0018927130547392538,0.7105263157894737,0.2894736842105263
TX,76309,6,4,2,6,6,1.0,20077,0.0002988494296956717,0.6666666666666666,0.3333333333333333
TX,76310,16,14,2,11,16,0.6875,20077,0.0007969318125217911,0.875,0.125
TX,76311,24,21,3,19,24,0.7916666666666666,20077,0.0011953977187826868,0.875,0.125
TX,76316,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76351,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76354,5,4,1,5,5,1.0,20077,0.0002490411914130597,0.8,0.2
TX,76360,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76365,5,3,2,4,5,0.8,20077,0.0002490411914130597,0.6,0.4
TX,76367,3,2,1,3,3,1.0,20077,0.00014942471484783584,0.6666666666666666,0.3333333333333333
TX,76371,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76374,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76380,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76384,7,6,1,5,7,0.7142857142857143,20077,0.0003486576679782836,0.8571428571428571,0.14285714285714285
TX,76401,28,21,7,22,28,0.7857142857142857,20077,0.0013946306719131345,0.75,0.25
TX,76424,4,1,3,4,4,1.0,20077,0.00019923295313044778,0.25,0.75
TX,76426,5,4,1,3,5,0.6,20077,0.0002490411914130597,0.8,0.2
TX,76430,2,0,2,2,2,1.0,20077,9.961647656522389e-05,0.0,1.0
TX,76433,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76442,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76444,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76446,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76448,7,3,4,7,7,1.0,20077,0.0003486576679782836,0.42857142857142855,0.5714285714285714
TX,76450,9,5,4,7,9,0.7777777777777778,20077,0.0004482741445435075,0.5555555555555556,0.4444444444444444
TX,76453,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76457,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76458,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76462,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76470,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76501,17,17,0,8,17,0.47058823529411764,20077,0.000846740050804403,1.0,0.0
TX,76502,28,24,4,21,28,0.75,20077,0.0013946306719131345,0.8571428571428571,0.14285714285714285
TX,76504,43,31,12,26,43,0.6046511627906976,20077,0.0021417542461523134,0.7209302325581395,0.27906976744186046
TX,76506,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76508,266,264,2,77,266,0.2894736842105263,20077,0.013248991383174777,0.9924812030075187,0.007518796992481203
TX,76513,16,15,1,11,16,0.6875,20077,0.0007969318125217911,0.9375,0.0625
TX,76520,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76522,3,3,0,2,3,0.6666666666666666,20077,0.00014942471484783584,1.0,0.0
TX,76528,9,8,1,9,9,1.0,20077,0.0004482741445435075,0.8888888888888888,0.1111111111111111
TX,76531,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76537,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76540,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76541,8,4,4,7,8,0.875,20077,0.00039846590626089557,0.5,0.5
TX,76542,9,9,0,7,9,0.7777777777777778,20077,0.0004482741445435075,1.0,0.0
TX,76543,17,15,2,9,17,0.5294117647058824,20077,0.000846740050804403,0.8823529411764706,0.11764705882352941
TX,76544,50,49,1,27,50,0.54,20077,0.0024904119141305973,0.98,0.02
TX,76548,17,16,1,13,17,0.7647058823529411,20077,0.000846740050804403,0.9411764705882353,0.058823529411764705
TX,76549,27,23,4,21,27,0.7777777777777778,20077,0.0013448224336305224,0.8518518518518519,0.14814814814814814
TX,76550,10,8,2,6,10,0.6,20077,0.0004980823828261194,0.8,0.2
TX,76554,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76567,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76570,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76571,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76574,12,11,1,8,12,0.6666666666666666,20077,0.0005976988593913434,0.9166666666666666,0.08333333333333333
TX,76577,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76629,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76632,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76634,3,2,1,3,3,1.0,20077,0.00014942471484783584,0.6666666666666666,0.3333333333333333
TX,76638,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76642,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76643,5,5,0,2,5,0.4,20077,0.0002490411914130597,1.0,0.0
TX,76645,10,6,4,8,10,0.8,20077,0.0004980823828261194,0.6,0.4
TX,76648,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76651,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76657,4,4,0,3,4,0.75,20077,0.00019923295313044778,1.0,0.0
TX,76660,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76661,7,4,3,7,7,1.0,20077,0.0003486576679782836,0.5714285714285714,0.42857142857142855
TX,76667,7,2,5,6,7,0.8571428571428571,20077,0.0003486576679782836,0.2857142857142857,0.7142857142857143
TX,76691,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76692,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76701,5,4,1,4,5,0.8,20077,0.0002490411914130597,0.8,0.2
TX,76703,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76704,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76705,4,4,0,2,4,0.5,20077,0.00019923295313044778,1.0,0.0
TX,76706,8,8,0,7,8,0.875,20077,0.00039846590626089557,1.0,0.0
TX,76707,16,14,2,4,16,0.25,20077,0.0007969318125217911,0.875,0.125
TX,76708,7,6,1,5,7,0.7142857142857143,20077,0.0003486576679782836,0.8571428571428571,0.14285714285714285
TX,76710,45,37,8,23,45,0.5111111111111111,20077,0.0022413707227175376,0.8222222222222222,0.17777777777777778
TX,76711,5,4,1,5,5,1.0,20077,0.0002490411914130597,0.8,0.2
TX,76712,100,73,27,41,100,0.41,20077,0.0049808238282611945,0.73,0.27
TX,76726,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76801,30,22,8,20,30,0.6666666666666666,20077,0.0014942471484783583,0.7333333333333333,0.26666666666666666
TX,76802,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76821,8,5,3,5,8,0.625,20077,0.00039846590626089557,0.625,0.375
TX,76825,9,4,5,9,9,1.0,20077,0.0004482741445435075,0.4444444444444444,0.5555555555555556
TX,76827,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76834,5,4,1,5,5,1.0,20077,0.0002490411914130597,0.8,0.2
TX,76837,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,76844,2,0,2,2,2,1.0,20077,9.961647656522389e-05,0.0,1.0
TX,76849,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76856,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76859,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76877,4,3,1,4,4,1.0,20077,0.00019923295313044778,0.75,0.25
TX,76878,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76901,10,7,3,7,10,0.7,20077,0.0004980823828261194,0.7,0.3
TX,76903,89,76,13,43,89,0.48314606741573035,20077,0.004432933207152463,0.8539325842696629,0.14606741573033707
TX,76904,47,38,9,28,47,0.5957446808510638,20077,0.0023409871992827614,0.8085106382978723,0.19148936170212766
TX,76905,3,0,3,3,3,1.0,20077,0.00014942471484783584,0.0,1.0
TX,76908,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76909,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,76932,4,2,2,4,4,1.0,20077,0.00019923295313044778,0.5,0.5
TX,76933,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,76943,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,76945,2,0,2,2,2,1.0,20077,9.961647656522389e-05,0.0,1.0
TX,76950,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,76951,2,0,2,2,2,1.0,20077,9.961647656522389e-05,0.0,1.0
TX,77002,57,46,11,25,57,0.43859649122807015,20077,0.0028390695821088807,0.8070175438596491,0.19298245614035087
TX,77003,6,4,2,4,6,0.6666666666666666,20077,0.0002988494296956717,0.6666666666666666,0.3333333333333333
TX,77004,74,62,12,41,74,0.5540540540540541,20077,0.003685809632913284,0.8378378378378378,0.16216216216216217
TX,77005,39,37,2,17,39,0.4358974358974359,20077,0.0019425212930218659,0.9487179487179487,0.05128205128205128
TX,77006,17,16,1,15,17,0.8823529411764706,20077,0.000846740050804403,0.9411764705882353,0.058823529411764705
TX,77007,20,19,1,13,20,0.65,20077,0.0009961647656522388,0.95,0.05
TX,77008,53,45,8,30,53,0.5660377358490566,20077,0.002639836628978433,0.8490566037735849,0.1509433962264151
TX,77009,14,12,2,7,14,0.5,20077,0.0006973153359565673,0.8571428571428571,0.14285714285714285
TX,77010,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,77011,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,77012,4,3,1,2,4,0.5,20077,0.00019923295313044778,0.75,0.25
TX,77013,3,1,2,3,3,1.0,20077,0.00014942471484783584,0.3333333333333333,0.6666666666666666
TX,77014,7,4,3,7,7,1.0,20077,0.0003486576679782836,0.5714285714285714,0.42857142857142855
TX,77015,31,24,7,17,31,0.5483870967741935,20077,0.0015440553867609702,0.7741935483870968,0.22580645161290322
TX,77016,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,77017,4,2,2,4,4,1.0,20077,0.00019923295313044778,0.5,0.5
TX,77018,15,8,7,14,15,0.9333333333333333,20077,0.0007471235742391791,0.5333333333333333,0.4666666666666667
TX,77019,9,9,0,8,9,0.8888888888888888,20077,0.0004482741445435075,1.0,0.0
TX,77020,5,4,1,5,5,1.0,20077,0.0002490411914130597,0.8,0.2
TX,77021,24,21,3,10,24,0.4166666666666667,20077,0.0011953977187826868,0.875,0.125
TX,77022,5,2,3,5,5,1.0,20077,0.0002490411914130597,0.4,0.6
TX,77023,5,2,3,4,5,0.8,20077,0.0002490411914130597,0.4,0.6
TX,77024,133,125,8,53,133,0.39849624060150374,20077,0.006624495691587388,0.9398496240601504,0.06015037593984962
TX,77025,43,35,8,26,43,0.6046511627906976,20077,0.0021417542461523134,0.813953488372093,0.18604651162790697
TX,77026,10,9,1,7,10,0.7,20077,0.0004980823828261194,0.9,0.1
TX,77027,67,55,12,37,67,0.5522388059701493,20077,0.0033371519649350004,0.8208955223880597,0.1791044776119403
TX,77028,10,5,5,8,10,0.8,20077,0.0004980823828261194,0.5,0.5
TX,77029,9,4,5,7,9,0.7777777777777778,20077,0.0004482741445435075,0.4444444444444444,0.5555555555555556
TX,77030,554,511,43,126,554,0.22743682310469315,20077,0.02759376400856702,0.9223826714801444,0.0776173285198556
TX,77031,6,4,2,5,6,0.8333333333333334,20077,0.0002988494296956717,0.6666666666666666,0.3333333333333333
TX,77032,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,77033,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,77034,14,11,3,11,14,0.7857142857142857,20077,0.0006973153359565673,0.7857142857142857,0.21428571428571427
TX,77035,6,3,3,6,6,1.0,20077,0.0002988494296956717,0.5,0.5
TX,77036,49,22,27,20,49,0.40816326530612246,20077,0.002440603675847985,0.4489795918367347,0.5510204081632653
TX,77038,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,77039,5,4,1,3,5,0.6,20077,0.0002490411914130597,0.8,0.2
TX,77040,13,7,6,7,13,0.5384615384615384,20077,0.0006475070976739553,0.5384615384615384,0.46153846153846156
TX,77041,6,5,1,4,6,0.6666666666666666,20077,0.0002988494296956717,0.8333333333333334,0.16666666666666666
TX,77042,50,46,4,14,50,0.28,20077,0.0024904119141305973,0.92,0.08
TX,77043,17,12,5,14,17,0.8235294117647058,20077,0.000846740050804403,0.7058823529411765,0.29411764705882354
TX,77045,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,77046,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,77047,7,7,0,1,7,0.14285714285714285,20077,0.0003486576679782836,1.0,0.0
TX,77049,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,77051,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,77054,121,97,24,49,121,0.4049586776859504,20077,0.006026796832196046,0.8016528925619835,0.19834710743801653
TX,77055,36,29,7,21,36,0.5833333333333334,20077,0.00179309657817403,0.8055555555555556,0.19444444444444445
TX,77056,15,13,2,11,15,0.7333333333333333,20077,0.0007471235742391791,0.8666666666666667,0.13333333333333333
TX,77057,45,39,6,20,45,0.4444444444444444,20077,0.0022413707227175376,0.8666666666666667,0.13333333333333333
TX,77058,63,53,10,34,63,0.5396825396825397,20077,0.0031379190118045524,0.8412698412698413,0.15873015873015872
TX,77059,10,7,3,6,10,0.6,20077,0.0004980823828261194,0.7,0.3
TX,77060,6,2,4,6,6,1.0,20077,0.0002988494296956717,0.3333333333333333,0.6666666666666666
TX,77061,3,2,1,3,3,1.0,20077,0.00014942471484783584,0.6666666666666666,0.3333333333333333
TX,77062,9,7,2,8,9,0.8888888888888888,20077,0.0004482741445435075,0.7777777777777778,0.2222222222222222
TX,77063,34,25,9,26,34,0.7647058823529411,20077,0.001693480101608806,0.7352941176470589,0.2647058823529412
TX,77064,8,6,2,5,8,0.625,20077,0.00039846590626089557,0.75,0.25
TX,77065,40,35,5,23,40,0.575,20077,0.0019923295313044776,0.875,0.125
TX,77066,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,77067,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,77068,3,3,0,3,3,1.0,20077,0.00014942471484783584,1.0,0.0
TX,77069,7,6,1,5,7,0.7142857142857143,20077,0.0003486576679782836,0.8571428571428571,0.14285714285714285
TX,77070,61,50,11,37,61,0.6065573770491803,20077,0.0030383025352393287,0.819672131147541,0.18032786885245902
TX,77071,4,2,2,4,4,1.0,20077,0.00019923295313044778,0.5,0.5
TX,77072,13,10,3,10,13,0.7692307692307693,20077,0.0006475070976739553,0.7692307692307693,0.23076923076923078
TX,77073,3,3,0,2,3,0.6666666666666666,20077,0.00014942471484783584,1.0,0.0
TX,77074,129,100,29,60,129,0.46511627906976744,20077,0.006425262738456941,0.7751937984496124,0.2248062015503876
TX,77075,4,4,0,4,4,1.0,20077,0.00019923295313044778,1.0,0.0
TX,77076,8,8,0,6,8,0.75,20077,0.00039846590626089557,1.0,0.0
TX,77077,20,17,3,16,20,0.8,20077,0.0009961647656522388,0.85,0.15
TX,77079,26,22,4,19,26,0.7307692307692307,20077,0.0012950141953479105,0.8461538461538461,0.15384615384615385
TX,77080,3,3,0,3,3,1.0,20077,0.00014942471484783584,1.0,0.0
TX,77081,24,18,6,17,24,0.7083333333333334,20077,0.0011953977187826868,0.75,0.25
TX,77082,33,25,8,22,33,0.6666666666666666,20077,0.0016436718633261941,0.7575757575757576,0.24242424242424243
TX,77083,4,2,2,3,4,0.75,20077,0.00019923295313044778,0.5,0.5
TX,77084,17,14,3,12,17,0.7058823529411765,20077,0.000846740050804403,0.8235294117647058,0.17647058823529413
TX,77085,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,77087,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,77088,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,77089,29,26,3,19,29,0.6551724137931034,20077,0.0014444389101957464,0.896551724137931,0.10344827586206896
TX,77090,110,90,20,55,110,0.5,20077,0.005478906211087314,0.8181818181818182,0.18181818181818182
TX,77091,5,4,1,5,5,1.0,20077,0.0002490411914130597,0.8,0.2
TX,77092,16,12,4,12,16,0.75,20077,0.0007969318125217911,0.75,0.25
TX,77093,3,2,1,3,3,1.0,20077,0.00014942471484783584,0.6666666666666666,0.3333333333333333
TX,77094,17,14,3,8,17,0.47058823529411764,20077,0.000846740050804403,0.8235294117647058,0.17647058823529413
TX,77095,24,20,4,14,24,0.5833333333333334,20077,0.0011953977187826868,0.8333333333333334,0.16666666666666666
TX,77096,11,6,5,9,11,0.8181818181818182,20077,0.0005478906211087314,0.5454545454545454,0.45454545454545453
TX,77098,47,40,7,21,47,0.44680851063829785,20077,0.0023409871992827614,0.851063829787234,0.14893617021276595
TX,77099,9,4,5,8,9,0.8888888888888888,20077,0.0004482741445435075,0.4444444444444444,0.5555555555555556
TX,77204,46,45,1,5,46,0.10869565217391304,20077,0.0022911789610001493,0.9782608695652174,0.021739130434782608
TX,77210,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,77301,8,7,1,5,8,0.625,20077,0.00039846590626089557,0.875,0.125
TX,77304,93,79,14,39,93,0.41935483870967744,20077,0.004632166160282911,0.8494623655913979,0.15053763440860216
TX,77316,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,77318,1,0,1,1,1,1.0,20077,4.9808238282611946e-05,0.0,1.0
TX,77320,2,2,0,2,2,1.0,20077,9.961647656522389e-05,1.0,0.0
TX,77327,13,10,3,10,13,0.7692307692307693,20077,0.0006475070976739553,0.7692307692307693,0.23076923076923078
TX,77338,34,23,11,24,34,0.7058823529411765,20077,0.001693480101608806,0.6764705882352942,0.3235294117647059
TX,77339,71,64,7,40,71,0.5633802816901409,20077,0.003536384918065448,0.9014084507042254,0.09859154929577464
TX,77340,35,29,6,22,35,0.6285714285714286,20077,0.0017432883398914181,0.8285714285714286,0.17142857142857143
TX,77345,3,3,0,3,3,1.0,20077,0.00014942471484783584,1.0,0.0
TX,77346,11,9,2,6,11,0.5454545454545454,20077,0.0005478906211087314,0.8181818181818182,0.18181818181818182
TX,77351,26,16,10,17,26,0.6538461538461539,20077,0.0012950141953479105,0.6153846153846154,0.38461538461538464
TX,77354,9,6,3,7,9,0.7777777777777778,20077,0.0004482741445435075,0.6666666666666666,0.3333333333333333
TX,77355,3,3,0,3,3,1.0,20077,0.00014942471484783584,1.0,0.0
TX,77356,2,1,1,2,2,1.0,20077,9.961647656522389e-05,0.5,0.5
TX,77357,2,0,2,2,2,1.0,20077,9.961647656522389e-05,0.0,1.0
TX,77364,1,1,0,1,1,1.0,20077,4.9808238282611946e-05,1.0,0.0
TX,77365,4,2,2,4,4,1.0,20077,0.00019923295313044778,0.5,0.5
TX,77373,5,3,2,3,5,0.6,20077,0.0002490411914130597,0.6,0.4
TX,77375,57,43,14,36,57,0.631578947368421,20077,0.0028390695821088807,0.7543859649122807,0.24561403508771928
TX,77377,4,3,1,4,4,1.0,20077,0.00019923295313044778,0.75,0.25
TX,77379,55,50,5,20,55,0.36363636363636365,20077,0.002739453105543657,0.9090909090909091,0.09090909090909091
