STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio,population,providers_per_10000,individual_providers_per_10000,organization_providers_per_10000
AL,35546,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,4157.0,2.4055809477988936,0.0,2.4055809477988936
AL,35549,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,3018.0,3.313452617627568,0.0,3.313452617627568
AL,35555,4,2,2,4,4,1.0,3489,0.0011464603038119,0.5,0.5,9689.0,4.128393023015791,2.0641965115078955,2.0641965115078955
AL,35565,9,4,5,7,9,0.7777777777777778,3489,0.0025795356835769,0.4444444444444444,0.5555555555555556,10815.0,8.321775312066574,3.698566805362922,4.623208506703652
AL,35570,6,3,3,6,6,1.0,3489,0.0017196904557179,0.5,0.5,10621.0,5.649185575746164,2.824592787873082,2.824592787873082
AL,35580,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,3526.0,2.836074872376631,2.836074872376631,0.0
AL,35581,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,6271.0,1.5946420028703554,0.0,1.5946420028703554
AL,35592,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,4573.0,2.1867483052700636,0.0,2.1867483052700636
AL,35594,14,11,3,11,14,0.7857142857142857,3489,0.0040126110633419,0.7857142857142857,0.2142857142857142,7441.0,18.814675446848543,14.782959279666711,4.0317161671818305
AL,35601,44,34,10,29,44,0.6590909090909091,3489,0.0126110633419317,0.7727272727272727,0.2272727272727272,36008.0,12.21950677627194,9.442346145301045,2.7771606309708954
AL,35603,9,8,1,7,9,0.7777777777777778,3489,0.0025795356835769,0.8888888888888888,0.1111111111111111,31875.0,2.8235294117647056,2.5098039215686274,0.3137254901960784
AL,35611,14,9,5,14,14,1.0,3489,0.0040126110633419,0.6428571428571429,0.3571428571428571,29077.0,4.814802077243182,3.0952299067991884,1.7195721704439937
AL,35613,4,4,0,4,4,1.0,3489,0.0011464603038119,1.0,0.0,24175.0,1.654601861427094,1.654601861427094,0.0
AL,35616,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,3681.0,2.7166530834012494,2.7166530834012494,0.0
AL,35618,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,1752.0,11.415525114155251,5.707762557077626,5.707762557077626
AL,35620,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,10990.0,0.9099181073703367,0.9099181073703367,0.0
AL,35622,2,0,2,2,2,1.0,3489,0.0005732301519059,0.0,1.0,6532.0,3.061849357011635,0.0,3.061849357011635
AL,35630,81,69,12,38,81,0.4691358024691358,3489,0.0232158211521926,0.8518518518518519,0.1481481481481481,33697.0,24.037748167492655,20.47660029082708,3.5611478766655784
AL,35633,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,20733.0,0.482322866927121,0.482322866927121,0.0
AL,35634,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,10009.0,1.998201618543311,1.998201618543311,0.0
AL,35640,5,4,1,4,5,0.8,3489,0.0014330753797649,0.8,0.2,26976.0,1.8534994068801898,1.482799525504152,0.370699881376038
AL,35645,3,3,0,3,3,1.0,3489,0.0008598452278589,1.0,0.0,13756.0,2.180866530968305,2.180866530968305,0.0
AL,35648,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,3622.0,2.760905577029266,2.760905577029266,0.0
AL,35650,6,5,1,6,6,1.0,3489,0.0017196904557179,0.8333333333333334,0.1666666666666666,13485.0,4.449388209121246,3.707823507601038,0.7415647015202076
AL,35652,4,4,0,3,4,0.75,3489,0.0011464603038119,1.0,0.0,9251.0,4.323856880337261,4.323856880337261,0.0
AL,35653,7,3,4,4,7,0.5714285714285714,3489,0.0020063055316709,0.4285714285714285,0.5714285714285714,11005.0,6.360745115856429,2.7260336210813265,3.634711494775102
AL,35660,20,15,5,12,20,0.6,3489,0.0057323015190599,0.75,0.25,9385.0,21.31060202450719,15.982951518380393,5.327650506126798
AL,35661,13,9,4,11,13,0.8461538461538461,3489,0.0037259959873889,0.6923076923076923,0.3076923076923077,18957.0,6.857625151659018,4.747586643456243,2.1100385082027744
AL,35674,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,20475.0,0.4884004884004884,0.0,0.4884004884004884
AL,35739,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,5056.0,1.9778481012658227,1.9778481012658227,0.0
AL,35747,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,6546.0,3.0553009471432935,1.5276504735716467,1.5276504735716467
AL,35748,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,7311.0,1.3678019422787582,1.3678019422787582,0.0
AL,35749,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,29297.0,0.34133187698399153,0.0,0.34133187698399153
AL,35750,3,3,0,2,3,0.6666666666666666,3489,0.0008598452278589,1.0,0.0,13563.0,2.2119000221190004,2.2119000221190004,0.0
AL,35754,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,5602.0,1.785076758300607,1.785076758300607,0.0
AL,35757,2,2,0,1,2,0.5,3489,0.0005732301519059,1.0,0.0,18250.0,1.095890410958904,1.095890410958904,0.0
AL,35758,32,25,7,19,32,0.59375,3489,0.0091716824304958,0.78125,0.21875,48929.0,6.540088699952993,5.1094442968382765,1.4306444031147172
AL,35759,3,1,2,3,3,1.0,3489,0.0008598452278589,0.3333333333333333,0.6666666666666666,12435.0,2.4125452352231602,0.8041817450743868,1.6083634901487736
AL,35761,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,14124.0,0.7080147267063155,0.0,0.7080147267063155
AL,35763,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,19505.0,0.5126890540886951,0.5126890540886951,0.0
AL,35768,20,15,5,15,20,0.75,3489,0.0057323015190599,0.75,0.25,12394.0,16.13684040664838,12.102630304986285,4.034210101662095
AL,35771,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,3113.0,3.2123353678124,0.0,3.2123353678124
AL,35772,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,4847.0,2.0631318341242006,2.0631318341242006,0.0
AL,35801,239,212,27,72,239,0.301255230125523,3489,0.0685010031527658,0.8870292887029289,0.1129707112970711,23901.0,99.99581607464123,88.69921760595791,11.29659846868332
AL,35802,19,19,0,15,19,0.7894736842105263,3489,0.0054456864431069,1.0,0.0,23304.0,8.153106762787504,8.153106762787504,0.0
AL,35803,6,2,4,6,6,1.0,3489,0.0017196904557179,0.3333333333333333,0.6666666666666666,29283.0,2.0489703923778304,0.68299013079261,1.36598026158522
AL,35805,27,22,5,10,27,0.3703703703703703,3489,0.0077386070507308,0.8148148148148148,0.1851851851851851,21006.0,12.853470437017993,10.473198133866513,2.3802723031514805
AL,35806,11,7,4,11,11,1.0,3489,0.0031527658354829,0.6363636363636364,0.3636363636363636,28443.0,3.867383890588194,2.4610624758288506,1.406321414759343
AL,35808,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,1116.0,8.960573476702509,0.0,8.960573476702509
AL,35809,3,3,0,3,3,1.0,3489,0.0008598452278589,1.0,0.0,,,,
AL,35810,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,32705.0,0.3057636447026449,0.0,0.3057636447026449
AL,35811,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,29748.0,0.336157052574963,0.336157052574963,0.0
AL,35816,5,5,0,5,5,1.0,3489,0.0014330753797649,1.0,0.0,15172.0,3.2955444239388347,3.2955444239388347,0.0
AL,35899,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,,,,
AL,35901,40,33,7,21,40,0.525,3489,0.0114646030381198,0.825,0.175,19186.0,20.84853539038882,17.20004169707078,3.6484936933180445
AL,35903,30,27,3,19,30,0.6333333333333333,3489,0.0085984522785898,0.9,0.1,17180.0,17.462165308498253,15.715948777648427,1.7462165308498254
AL,35904,21,19,2,7,21,0.3333333333333333,3489,0.0060189165950128,0.9047619047619048,0.0952380952380952,13571.0,15.474172868616904,14.000442119224818,1.4737307493920861
AL,35906,11,10,1,7,11,0.6363636363636364,3489,0.0031527658354829,0.9090909090909092,0.0909090909090909,10443.0,10.53337163650292,9.575792396820837,0.9575792396820837
AL,35907,3,3,0,3,3,1.0,3489,0.0008598452278589,1.0,0.0,9299.0,3.2261533498225616,3.2261533498225616,0.0
AL,35950,11,8,3,9,11,0.8181818181818182,3489,0.0031527658354829,0.7272727272727273,0.2727272727272727,21173.0,5.195295895716243,3.778397015066358,1.4168988806498843
AL,35951,6,4,2,3,6,0.5,3489,0.0017196904557179,0.6666666666666666,0.3333333333333333,14112.0,4.2517006802721085,2.834467120181406,1.417233560090703
AL,35952,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,8901.0,1.1234692731153804,0.0,1.1234692731153804
AL,35956,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,8381.0,1.1931750387781888,1.1931750387781888,0.0
AL,35957,7,5,2,7,7,1.0,3489,0.0020063055316709,0.7142857142857143,0.2857142857142857,16672.0,4.198656429942418,2.999040307101727,1.199616122840691
AL,35958,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,3228.0,3.097893432465923,3.097893432465923,0.0
AL,35959,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,4431.0,2.256826901376664,2.256826901376664,0.0
AL,35960,6,6,0,4,6,0.6666666666666666,3489,0.0017196904557179,1.0,0.0,9044.0,6.6342326404245915,6.6342326404245915,0.0
AL,35962,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,8211.0,1.217878455730118,0.0,1.217878455730118
AL,35967,9,6,3,7,9,0.7777777777777778,3489,0.0025795356835769,0.6666666666666666,0.3333333333333333,17342.0,5.189712835889747,3.4598085572598314,1.7299042786299157
AL,35968,6,5,1,6,6,1.0,3489,0.0017196904557179,0.8333333333333334,0.1666666666666666,4540.0,13.215859030837004,11.013215859030838,2.2026431718061676
AL,35974,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,1998.0,5.005005005005005,5.005005005005005,0.0
AL,35976,16,15,1,9,16,0.5625,3489,0.0045858412152479,0.9375,0.0625,16604.0,9.63623223319682,9.03396771862202,0.6022645145748012
AL,35978,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,5964.0,3.35345405767941,3.35345405767941,0.0
AL,35986,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,8221.0,2.4327940639824837,2.4327940639824837,0.0
AL,36003,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,2555.0,3.913894324853229,0.0,3.913894324853229
AL,36010,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,5137.0,1.9466614755693987,0.0,1.9466614755693987
AL,36022,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,16288.0,0.6139489194499017,0.0,0.6139489194499017
AL,36027,10,9,1,8,10,0.8,3489,0.0028661507595299,0.9,0.1,14981.0,6.675121820973233,6.007609638875909,0.6675121820973233
AL,36033,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,3685.0,2.7137042062415198,0.0,2.7137042062415198
AL,36037,13,4,9,9,13,0.6923076923076923,3489,0.0037259959873889,0.3076923076923077,0.6923076923076923,12974.0,10.020040080160319,3.083089255433945,6.936950824726376
AL,36040,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,3539.0,5.651313930488839,2.8256569652444194,2.8256569652444194
AL,36049,3,2,1,3,3,1.0,3489,0.0008598452278589,0.6666666666666666,0.3333333333333333,5314.0,5.645464809936018,3.763643206624012,1.881821603312006
AL,36064,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,13849.0,0.7220737959419453,0.7220737959419453,0.0
AL,36066,5,3,2,4,5,0.8,3489,0.0014330753797649,0.6,0.4,22319.0,2.2402437385187506,1.3441462431112505,0.8960974954075004
AL,36067,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,27353.0,0.36559061163309325,0.0,0.36559061163309325
AL,36069,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,2049.0,4.880429477794046,4.880429477794046,0.0
AL,36078,5,1,4,4,5,0.8,3489,0.0014330753797649,0.2,0.8,13460.0,3.714710252600297,0.7429420505200593,2.9717682020802374
AL,36079,4,4,0,4,4,1.0,3489,0.0011464603038119,1.0,0.0,9282.0,4.309416074121956,4.309416074121956,0.0
AL,36081,8,5,3,7,8,0.875,3489,0.0022929206076239,0.625,0.375,15720.0,5.089058524173028,3.180661577608143,1.9083969465648856
AL,36083,3,2,1,3,3,1.0,3489,0.0008598452278589,0.6666666666666666,0.3333333333333333,9355.0,3.2068412613575625,2.1378941742383755,1.0689470871191877
AL,36089,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,7401.0,2.7023375219564922,1.3511687609782461,1.3511687609782461
AL,36092,5,3,2,4,5,0.8,3489,0.0014330753797649,0.6,0.4,21170.0,2.3618327822390177,1.4170996693434106,0.944733112895607
AL,36104,6,1,5,6,6,1.0,3489,0.0017196904557179,0.1666666666666666,0.8333333333333334,10637.0,5.6406881639560025,0.9401146939926671,4.700573469963335
AL,36105,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,9359.0,2.1369804466289133,2.1369804466289133,0.0
AL,36106,79,64,15,38,79,0.4810126582278481,3489,0.0226425910002866,0.810126582278481,0.189873417721519,14612.0,54.06515192992061,43.799616753353405,10.265535176567205
AL,36107,2,0,2,2,2,1.0,3489,0.0005732301519059,0.0,1.0,8063.0,2.4804663276696015,0.0,2.4804663276696015
AL,36108,2,2,0,1,2,0.5,3489,0.0005732301519059,1.0,0.0,15549.0,1.2862563508907325,1.2862563508907325,0.0
AL,36109,9,3,6,9,9,1.0,3489,0.0025795356835769,0.3333333333333333,0.6666666666666666,24093.0,3.7355248412401942,1.2451749470800648,2.4903498941601296
AL,36110,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,11692.0,0.8552856654122477,0.8552856654122477,0.0
AL,36111,17,14,3,10,17,0.5882352941176471,3489,0.0048724562912009,0.8235294117647058,0.1764705882352941,12196.0,13.938996392259757,11.479173499508036,2.459822892751722
AL,36112,9,7,2,8,9,0.8888888888888888,3489,0.0025795356835769,0.7777777777777778,0.2222222222222222,611.0,147.29950900163666,114.56628477905073,32.733224222585925
AL,36113,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,970.0,10.309278350515465,10.309278350515465,0.0
AL,36116,24,21,3,11,24,0.4583333333333333,3489,0.0068787618228718,0.875,0.125,44369.0,5.40918208659199,4.733034325767991,0.6761477608239987
AL,36117,62,52,10,34,62,0.5483870967741935,3489,0.0177701347090856,0.8387096774193549,0.1612903225806451,52608.0,11.785279805352799,9.884428223844283,1.9008515815085159
AL,36201,7,6,1,5,7,0.7142857142857143,3489,0.0020063055316709,0.8571428571428571,0.1428571428571428,17406.0,4.021601746524187,3.447087211306446,0.574514535217741
AL,36203,12,7,5,9,12,0.75,3489,0.0034393809114359,0.5833333333333334,0.4166666666666667,18797.0,6.383997446401022,3.723998510400596,2.6599989360004255
AL,36205,4,3,1,3,4,0.75,3489,0.0011464603038119,0.75,0.25,1233.0,32.441200324412,24.330900243309003,8.110300081103
AL,36206,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,10723.0,1.8651496782616803,0.9325748391308402,0.9325748391308402
AL,36207,44,36,8,27,44,0.6136363636363636,3489,0.0126110633419317,0.8181818181818182,0.1818181818181818,19251.0,22.855955534777415,18.700327255726975,4.155628279050439
AL,36251,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,5146.0,3.8865137971239796,1.9432568985619898,1.9432568985619898
AL,36265,5,3,2,5,5,1.0,3489,0.0014330753797649,0.6,0.4,21891.0,2.2840436709149876,1.3704262025489926,0.9136174683659951
AL,36268,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,6022.0,1.6605778811026237,0.0,1.6605778811026237
AL,36272,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,12996.0,0.7694675284702985,0.7694675284702985,0.0
AL,36274,3,1,2,3,3,1.0,3489,0.0008598452278589,0.3333333333333333,0.6666666666666666,9827.0,3.052813676605271,1.0176045588684237,2.0352091177368474
AL,36278,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,4266.0,2.344116268166901,0.0,2.344116268166901
AL,36280,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,4439.0,2.2527596305474207,2.2527596305474207,0.0
AL,36301,104,90,14,36,104,0.3461538461538461,3489,0.0298079678991114,0.8653846153846154,0.1346153846153846,38627.0,26.924172211147646,23.299764413493154,3.6244077976544906
AL,36303,36,32,4,18,36,0.5,3489,0.0103181427343078,0.8888888888888888,0.1111111111111111,30388.0,11.846781624325391,10.530472554955903,1.3163090693694879
AL,36305,71,57,14,30,71,0.4225352112676056,3489,0.0203496703926626,0.8028169014084507,0.1971830985915492,17592.0,40.359254206457486,32.401091405184175,7.958162801273306
AL,36310,2,2,0,1,2,0.5,3489,0.0005732301519059,1.0,0.0,6224.0,3.2133676092544983,3.2133676092544983,0.0
AL,36311,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,2688.0,3.720238095238095,0.0,3.720238095238095
AL,36312,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,6147.0,1.6268098259313488,0.0,1.6268098259313488
AL,36320,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,3137.0,3.18775900541919,3.18775900541919,0.0
AL,36323,3,1,2,3,3,1.0,3489,0.0008598452278589,0.3333333333333333,0.6666666666666666,8033.0,3.7345947964645836,1.2448649321548613,2.4897298643097225
AL,36330,15,10,5,13,15,0.8666666666666667,3489,0.0042992261392949,0.6666666666666666,0.3333333333333333,38697.0,3.8762694782541285,2.584179652169419,1.2920898260847096
AL,36340,3,3,0,1,3,0.3333333333333333,3489,0.0008598452278589,1.0,0.0,5340.0,5.617977528089888,5.617977528089888,0.0
AL,36344,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,5345.0,1.8709073900841908,1.8709073900841908,0.0
AL,36345,3,2,1,2,3,0.6666666666666666,3489,0.0008598452278589,0.6666666666666666,0.3333333333333333,8838.0,3.3944331296673456,2.2629554197782302,1.1314777098891151
AL,36352,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,5762.0,1.7355085039916696,0.0,1.7355085039916696
AL,36360,15,7,8,12,15,0.8,3489,0.0042992261392949,0.4666666666666667,0.5333333333333333,19461.0,7.7077231385848615,3.5969374646729353,4.110785673911926
AL,36362,23,22,1,18,23,0.782608695652174,3489,0.0065921467469188,0.9565217391304348,0.0434782608695652,5221.0,44.05286343612335,42.13752154759624,1.915341888527102
AL,36363,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,,,,
AL,36375,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,8039.0,1.2439358129120537,1.2439358129120537,0.0
AL,36401,2,0,2,2,2,1.0,3489,0.0005732301519059,0.0,1.0,7493.0,2.669157880688643,0.0,2.669157880688643
AL,36420,14,8,6,10,14,0.7142857142857143,3489,0.0040126110633419,0.5714285714285714,0.4285714285714285,10358.0,13.516122803630044,7.7234987449314545,5.792624058698591
AL,36426,8,6,2,6,8,0.75,3489,0.0022929206076239,0.75,0.25,16049.0,4.984734251355224,3.7385506885164186,1.246183562838806
AL,36441,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,3438.0,2.9086678301337985,2.9086678301337985,0.0
AL,36442,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,3615.0,5.532503457814661,5.532503457814661,0.0
AL,36445,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,5111.0,1.9565642731363724,1.9565642731363724,0.0
AL,36451,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,4266.0,4.688232536333802,4.688232536333802,0.0
AL,36460,9,6,3,6,9,0.6666666666666666,3489,0.0025795356835769,0.6666666666666666,0.3333333333333333,9583.0,9.391631013252635,6.261087342168422,3.130543671084211
AL,36467,12,8,4,10,12,0.8333333333333334,3489,0.0034393809114359,0.6666666666666666,0.3333333333333333,9847.0,12.186452726718798,8.124301817812531,4.062150908906266
AL,36502,11,6,5,8,11,0.7272727272727273,3489,0.0031527658354829,0.5454545454545454,0.4545454545454545,16008.0,6.871564217891055,3.7481259370314843,3.1234382808595704
AL,36507,7,5,2,7,7,1.0,3489,0.0020063055316709,0.7142857142857143,0.2857142857142857,20350.0,3.4398034398034394,2.457002457002457,0.9828009828009828
AL,36518,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,2065.0,4.842615012106537,4.842615012106537,0.0
AL,36522,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,6892.0,1.4509576320371445,0.0,1.4509576320371445
AL,36524,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,1172.0,8.532423208191126,0.0,8.532423208191126
AL,36526,28,23,5,18,28,0.6428571428571429,3489,0.0080252221266838,0.8214285714285714,0.1785714285714285,34552.0,8.103727714748784,6.656633479972216,1.4470942347765685
AL,36527,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,21160.0,0.945179584120983,0.945179584120983,0.0
AL,36530,4,4,0,3,4,0.75,3489,0.0011464603038119,1.0,0.0,6824.0,5.8616647127784285,5.8616647127784285,0.0
AL,36532,60,53,7,26,60,0.4333333333333333,3489,0.0171969045571797,0.8833333333333333,0.1166666666666666,37121.0,16.163357668166267,14.277632606880204,1.8857250612860643
AL,36535,32,24,8,21,32,0.65625,3489,0.0091716824304958,0.75,0.25,38401.0,8.333116325095702,6.2498372438217755,2.0832790812739255
AL,36541,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,16353.0,1.2230171833914265,1.2230171833914265,0.0
AL,36542,4,4,0,2,4,0.5,3489,0.0011464603038119,1.0,0.0,17335.0,2.307470435535045,2.307470435535045,0.0
AL,36545,8,7,1,5,8,0.625,3489,0.0022929206076239,0.875,0.125,8596.0,9.306654257794323,8.143322475570033,1.1633317822242903
AL,36549,2,1,1,2,2,1.0,3489,0.0005732301519059,0.5,0.5,6152.0,3.2509752925877766,1.6254876462938883,1.6254876462938883
AL,36551,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,12915.0,0.7742934572202865,0.7742934572202865,0.0
AL,36553,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,3173.0,3.1515915537346357,0.0,3.1515915537346357
AL,36555,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,1234.0,8.103727714748784,8.103727714748784,0.0
AL,36561,3,2,1,2,3,0.6666666666666666,3489,0.0008598452278589,0.6666666666666666,0.3333333333333333,9275.0,3.234501347708895,2.1563342318059298,1.0781671159029649
AL,36567,2,2,0,1,2,0.5,3489,0.0005732301519059,1.0,0.0,15407.0,1.2981112481339652,1.2981112481339652,0.0
AL,36571,5,4,1,4,5,0.8,3489,0.0014330753797649,0.8,0.2,17037.0,2.9347889886717144,2.347831190937372,0.586957797734343
AL,36575,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,22444.0,0.8911067545891997,0.8911067545891997,0.0
AL,36582,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,23805.0,0.42007981516488135,0.42007981516488135,0.0
AL,36602,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,897.0,11.148272017837234,11.148272017837234,0.0
AL,36603,11,8,3,8,11,0.7272727272727273,3489,0.0031527658354829,0.7272727272727273,0.2727272727272727,7805.0,14.093529788597053,10.249839846252403,3.843689942344651
AL,36604,28,27,1,19,28,0.6785714285714286,3489,0.0080252221266838,0.9642857142857144,0.0357142857142857,9050.0,30.939226519337016,29.834254143646408,1.1049723756906078
AL,36605,2,2,0,2,2,1.0,3489,0.0005732301519059,1.0,0.0,25628.0,0.7803964413922273,0.7803964413922273,0.0
AL,36606,21,17,4,13,21,0.6190476190476191,3489,0.0060189165950128,0.8095238095238095,0.1904761904761904,19189.0,10.943769868153629,8.859242274219605,2.0845275939340246
AL,36607,59,51,8,25,59,0.423728813559322,3489,0.0169102894812267,0.864406779661017,0.135593220338983,5529.0,106.7100741544583,92.24091155724362,14.469162597214686
AL,36608,154,133,21,58,154,0.3766233766233766,3489,0.0441387216967612,0.8636363636363636,0.1363636363636363,37599.0,40.958536131280084,35.37328120428735,5.5852549269927385
AL,36609,29,23,6,24,29,0.8275862068965517,3489,0.0083118372026368,0.7931034482758621,0.2068965517241379,24091.0,12.037690423809721,9.547133784400813,2.490556639408908
AL,36615,3,3,0,2,3,0.6666666666666666,3489,0.0008598452278589,1.0,0.0,0.0,,,
AL,36617,21,21,0,14,21,0.6666666666666666,3489,0.0060189165950128,1.0,0.0,11952.0,17.570281124497992,17.570281124497992,0.0
AL,36619,4,2,2,4,4,1.0,3489,0.0011464603038119,0.5,0.5,14550.0,2.74914089347079,1.374570446735395,1.374570446735395
AL,36688,5,5,0,4,5,0.8,3489,0.0014330753797649,1.0,0.0,2083.0,24.00384061449832,24.00384061449832,0.0
AL,36693,12,12,0,8,12,0.6666666666666666,3489,0.0034393809114359,1.0,0.0,18257.0,6.572821383578901,6.572821383578901,0.0
AL,36695,21,18,3,14,21,0.6666666666666666,3489,0.0060189165950128,0.8571428571428571,0.1428571428571428,52923.0,3.9680290232979987,3.4011677342554276,0.5668612890425713
AL,36701,17,14,3,11,17,0.6470588235294118,3489,0.0048724562912009,0.8235294117647058,0.1764705882352941,22358.0,7.6035423562035955,6.261740763932373,1.3418015922712228
AL,36703,1,0,1,1,1,1.0,3489,0.0002866150759529,0.0,1.0,9489.0,1.0538518284329224,0.0,1.0538518284329224
AL,36726,1,1,0,1,1,1.0,3489,0.0002866150759529,1.0,0.0,4561.0,2.1925016443762333,2.1925016443762333,0.0
AL,36732,9,3,6,8,9,0.8888888888888888,3489,0.0025795356835769,0.3333333333333333,0.6666666666666666,8339.0,10.792660990526443,3.597553663508814,7.195107327017628
